symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
F9	0.28907236707495537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.12088844375726258	No data	No data	1	0	1	1	1	0	0.09978499999999997	No data	No data	-0.8645424983069178	0	No data	No data	0	1	1
SLC5A2	0.2888692449619617	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	0.6883628991245888	No data	No data	1	1	0	1	1	0	0.53125	1	0.40154440154440163	-0.3508419754899991	0	No data	No data	0	1	0.5
PLA2G7	0.28786513277248654	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.959294531803727	No data	No data	0.75	0	1	1	1	1	0	0	0.7064533921676779	-0.5571626338178093	0	No data	No data	0	0.5	0
REN	0.2872191026553764	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.3301103244405941	No data	No data	1	0	1	1	1	1	0	1	0.18190843905129617	-0.9544183936280617	0	-1	No data	0	1	0.5
E2F3	0.28671499406352685	0.17863233284945867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.06366386408321698	No data	No data	0.75	0	0	0	0	0	0.7096800000000002	No data	-0.8031991174848317	-0.8602675103693336	0	No data	No data	0	-1	-1
SCNN1A	0.2853977766731864	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.11808499999999995	1	0.23894098179812473	-0.678078939273678	0	No data	No data	0	0.5	0
BRD2	0.2853422561477521	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.26836492463529243	No data	No data	0.75	0	0	1	1	0	0.8002499999999998	1	-0.9018201875344732	-0.8915870788503907	0	No data	No data	0	-1	0
MAPK11	0.2846175525355186	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4665024523339175	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	1	1	1	0.8626350000000003	1	0.518918918918919	0	0	-1	No data	-0.33379000000000014	0.5	-1
BRD4	0.28087284393107537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.12132805023327903	No data	No data	0.75	0	0	1	1	0	0.7870800000000002	1	-0.9618312189740761	-0.8895273531877603	-1	-1	-1	0	-1	-1
BRDT	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0	1	-0.2842801985659128	-0.11202750436982906	0	No data	No data	0	1	0.5
BRD3	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	0	0.7727249999999998	1	-0.7997793712079426	-0.5683664173652936	0	No data	No data	-0.10812750000000015	-1	-1
ADRB3	0.27530531047664086	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.5460954523956933	No data	No data	1	1	0	1	1	0	0	1	0.9806949806949807	-0.13207298827038805	0	-1	No data	0	0.5	0.5
NPR1	0.27313734002119816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.06481038572578748	No data	0.44596790094792493	1	1	0	1	1	0	0.5428849999999997	No data	-0.47655819084390516	-0.9572988898092044	0	No data	No data	-0.008012500000000066	0.5	0
ALOX5AP	0.2682652713126622	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.31448885534099935	No data	No data	0.75	0	0	1	1	1	0.596275	1	-0.2952013237727523	-0.2478781510434408	0	No data	No data	0	0.75	-1
CNR1	0.26696054217334647	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.2715652481001211	No data	No data	1	1	0	1	1	0	0.8516950000000001	1	-0.44280198565912854	-0.9182577600398064	0	-1	No data	0	0.5	0
CHRNB2	0.2656835849716474	0.04050722977402567	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	1	0.32271	No data	0.2597904026475455	-0.8695653734728239	0	-1	No data	-0.06374499999999994	0.75	0.5
NR3C2	0.2651915353268933	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.21336760937534965	No data	No data	1	0	0	1	1	0	0.5426850000000002	1	-0.9105350248207391	-0.8903501003255712	0	-1	No data	0	-1	-1
SLC12A1	0.2642575400669166	0.036528116749051744	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6451300000000003	No data	0.003640375068946433	-0.8804564940865486	0	No data	No data	-0.10827999999999989	1	1
E2F1	0.26092337740739946	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.07295169571339452	No data	No data	0.75	0	0	0	0	0	0.2219700000000003	No data	-0.7962493105350248	-0.724849366628218	0	-1	No data	0	0.5	0
E2F2	0.25962984791600296	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	0.75	0	0	0	0	0	0.1647599999999997	No data	-0.34881412024269165	-0.7808408729603777	0	No data	No data	0	0.75	0.5
AMY2A	0.2592468194610506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.017795485403420176	No data	No data	1	0	1	1	1	0	No data	No data	-0.20860452289023712	No data	0	No data	No data	-0.970645	1	0
E2F6	0.25907547813397597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.75	0	0	0	0	0	0.21708	No data	0.1897407611693327	-0.7611667600511781	0	No data	No data	0	-1	-1
E2F8	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	0	0	0.14647999999999967	No data	-0.6448979591836734	No data	0	No data	No data	0	0.5	0
CHRNA4	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.2025500000000001	0	-0.23210148924434637	-0.726754617392977	0	-1	No data	0	0.5	0.5
MGAM	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0	No data	-0.23496966354109217	-0.1250770947412433	0	No data	No data	0	0.5	0
E2F5	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	0	0	0.3641599999999997	No data	0.06927744070601216	-0.8393736305619232	0	No data	No data	0	0.5	0
SLC18A2	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6206249999999998	No data	-0.4647545504688362	-0.912641429885285	0	-1	No data	-0.09046749999999992	0.5	0
E2F7	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	0	0	0	No data	-0.5945945945945945	No data	0	-1	No data	0	0.5	0.5
E2F4	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	0	0	0.6004849999999997	No data	-0.5495863210148925	-0.8524216795738349	0	No data	No data	0	-1	-1
GUCY1A2	0.25092810994756054	0.3759229912170765	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1473387835878165	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	0	0	0.508195	No data	-0.43066740209597354	No data	0	No data	No data	0	0.5	0
PAH	0.17619659539790208	0.251158866760802	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	1	1	0.6238950000000003	No data	0.4724765581908439	-0.3502988785816133	0	No data	No data	0	0.75	0.5
PLA2G10	0.17336654757710865	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26428102729505193	No data	No data	No data	No data	No data	No data	0.4178755841918645	No data	No data	0.75	0	1	1	1	0	0	No data	0.9289575289575289	-0.8620602216555686	No data	No data	No data	0	0.5	0.5
PLA2G2A	0.17109349901408216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2691444736759449	No data	No data	No data	No data	No data	No data	0.24030914349069354	0.012414751542668195	No data	0.75	1	1	1	1	1	0	No data	0.3329288472145615	0	0	No data	No data	0	0.75	0
PLA2G5	0.16875108559867155	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26428102729505193	No data	No data	No data	No data	No data	No data	0.26603389442816544	No data	No data	0.75	1	1	1	1	0	0	No data	0.16172090457804744	-0.9030035484918338	0	No data	No data	0	0.5	0
TNNI3	0.12484481571216635	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.8748185105591861	No data	No data	0.75	0	0	1	1	0	0.6428550000000002	No data	0.2294539437396581	-0.900281001205408	0	No data	No data	0	1	0
F2R	0.11899440019185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17845250260095413	No data	No data	No data	No data	No data	No data	0.3456850020148151	No data	No data	1	1	0	1	1	0	0	1	-0.15366795366795372	-0.9505194690162067	0	No data	No data	0	0.5	0
TNNT2	0.11607811739186326	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.8027157452876713	No data	No data	0.75	0	0	1	1	0	0.4463099999999997	No data	-0.45956977385548814	-0.9550461394584355	0	No data	No data	0	1	0
KDR	0.11339634363650712	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.7616613369015012	No data	No data	1	0	0	1	1	1	0.2957250000000002	1	-0.8644236072807501	-0.9041013519487864	0	-1	-1	0	-1	0
EPOR	0.10965268798545368	0.10413321083050674	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.10594545105710523	No data	No data	1	1	0	0	1	0	0.08464499999999972	No data	-0.3055708769994484	-0.9543665341891185	0	No data	No data	0	-1	-1
ROCK2	0.10809567267142593	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.2278852891401148	No data	0.4152471313086178	1	0	0	1	1	0	0.8342950000000002	1	-0.8487589630446774	-0.819734960213856	0	-1	No data	-0.11022999999999997	-1	-1
ALOX5	0.10559277236736803	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.434187863093722	No data	No data	1	0	0	1	1	0	0.6735900000000001	0	-0.06265857694429122	-0.28247970811937057	0	No data	No data	0	0.5	0
ROCK1	0.09738239247961011	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.1640788335787165	No data	No data	1	1	0	1	1	1	0.830135	1	-0.8927744070601213	-0.9077592560931613	0	-1	No data	-0.15066500000000005	-1	-1
SELP	0.0937478075079019	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.6190574245405526	No data	No data	1	1	0	1	1	0	0	No data	0.006729178157749649	-0.8739142755615747	0	-1	No data	0	-1	0
IL2RB	0.09282280054082252	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.3180405820775881	No data	No data	1	1	0	0	0	0	0	No data	-0.553557639271925	-0.7368447613228502	0	No data	No data	0	0.5	0
SOAT1	0.0920296952627074	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.4833792762677353	No data	0.25320317720524016	1	0	0	1	1	0	0.2727249999999998	No data	0.03320463320463318	-0.6641040088399042	0	No data	No data	0	1	-1
IL2RA	0.0897459997404022	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.2168185083643256	No data	No data	1	0	0	0	1	0	0	No data	-0.1079977937120794	-0.8957419950085688	0	No data	No data	No data	0.5	0
PTGER2	0.08433871850061862	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.3428925662139879	No data	No data	1	1	0	1	1	0	0.3575400000000002	1	0.444015444015444	-0.8784443425957417	0	-1	No data	0	0.5	0
F2RL3	0.08387313479465375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.3275755693520416	No data	No data	0.5	1	0	1	1	0	0	0	0.817650303364589	0	0	No data	No data	0	0.5	0
SOAT2	0.0826492455642106	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.28731147234457216	No data	No data	0.5	0	0	1	1	0	0.09961500000000001	0	0.6078323221180364	-0.7985719984292458	0	No data	No data	0	1	0.5
ADRA2A	0.0765803850365402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.08765517753229561	No data	No data	1	1	0	1	1	0	0.6236550000000001	0	0.8382790954219526	-0.7859962956693595	0	-1	No data	0	0.5	0
ADRA2B	0.07603940389027647	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.06985771938774711	No data	No data	1	0	0	1	1	0	0.1666649999999997	1	0.7192498621070049	-0.8410205508349435	0	-1	No data	0	-1	0
PTGER1	0.07576387021036388	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	0.26617000000000035	0	0.9201323772752343	-0.915621806938027	0	No data	No data	0	1	0.5
FDPS	0.07576387021036388	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	1	1	1	0	1	-0.3751792608935466	No data	-1	-1	No data	No data	0.5	-1
ADRA2C	0.07428555079162506	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	1	0	0.5995649999999998	0	0.258246001103144	-0.05373224667943238	0	-1	No data	0	0.5	0
RXFP1	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	0	1	0	0.2602400000000003	0	-0.003640375068946544	-0.08975718808728883	0	No data	No data	0	0.5	0.5
DHFR	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.4919800000000002	0	0.044125758411472704	-0.8860137788537494	-1	-1	No data	-0.799465	-1	-1
RXFP2	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	0	1	0	0.025200000000000243	No data	0.22393822393822393	-0.6986017471925268	0	No data	No data	0	No data	No data
TNNC1	0.07391597093694036	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	1	1	1	0.9689450000000001	No data	-0.21456150027578602	-0.9575910219078834	0	No data	No data	-0.13043499999999994	0.75	0
HTR2A	0.05052101863738965	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.14223779478808476	No data	No data	1	1	0	1	1	0	0.5753700000000002	1	-0.529288472145615	-0.17435141675146093	0	-1	No data	0	1	0.5
SLC6A4	0.047642539067404906	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.3158504458991177	No data	No data	1	0	0	1	1	0	0.6269849999999998	1	-0.770876999448428	-0.9473079979499779	0	-1	No data	0	0.75	0.5
ATP4A	0.04243608561014096	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.18022117527825846	No data	No data	1	1	0	0	1	0	0.8985500000000002	No data	-0.27435190292333145	-0.29269888059615334	0	No data	No data	-0.10627999999999993	1	0.5
CHRM3	0.039267859560249564	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	1	1	0	1	1	0	0.5762700000000003	0	-0.7720904578047435	-0.8246355290964752	0	-1	No data	0	0.5	0
CSF3R	0.037327565323154885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	1	0	0	0	0	No data	-0.40165471594043023	-0.48612637707390327	0	No data	-1	0	0.5	0
KCNH2	0.01986549864438085	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	No data	No data	No data	0.04561393880990829	No data	No data	1	1	0	1	1	0	0.8144950000000002	No data	-0.6103695532266961	-0.9137578543016966	0	-1	No data	0	0.5	0
