gene,free:hom_g2,free:hom_e2,free:v,free:w,free:V_BIN,free:V_BMem,free:V_CD4ET,free:V_CD4NC,free:V_CD8ET,free:V_CD8NC,free:V_NK,free:W_BIN,free:W_BMem,free:W_CD4ET,free:W_CD4NC,free:W_CD8ET,free:W_CD8NC,free:W_NK,free:ct_beta_BIN,free:ct_beta_BMem,free:ct_beta_CD4ET,free:ct_beta_CD4NC,free:ct_beta_CD8ET,free:ct_beta_CD8NC,free:ct_beta_NK,p:free:hom_g2,p:free:hom_e2,p:free:V,p:free:W,p:free:vc_BIN,p:free:vc_BMem,p:free:vc_CD4ET,p:free:vc_CD4NC,p:free:vc_CD8ET,p:free:vc_CD8NC,p:free:vc_NK
ENSG00000174021,0.0204827,0.0410917,0.00925817,0.107768,-0.0258568,0.0603378,0.0159427,-0.00539895,0.00612343,-0.00794441,0.0216034,0.0799158,0.183305,-0.00577457,-0.00568104,0.128046,0.101467,0.273093,-0.54047,0.182903,-0.372228,-0.901092,1.01953,-0.599612,2.72062,0.00496841,0.00115619,0.202565,5.03568e-07,0.99262,0.0492755,0.180747,0.784407,0.339242,0.791909,0.18139
ENSG00000117151,0.00488757,0.0208344,0.033508,0.162787,0.0337047,0.119802,0.0673216,0.00989387,-0.0358673,0.0206582,0.0190435,0.184808,-0.466998,0.697067,0.516995,0.189053,0.141697,-0.123112,0.65349,0.212195,0.368309,0.106904,-0.924204,0.0873463,-0.022077,0.390336,0.359678,0.866211,0.00205658,0.409505,0.267,0.319373,0.360429,0.910035,0.334974,0.39005
ENSG00000117155,0.027433,-0.0314875,0.0115369,0.294487,0.0999702,0.00118455,-0.0264446,-0.0231389,0.0357676,-0.0521489,0.0455686,0.236162,0.0220249,-0.0906952,0.0265255,0.383547,-0.135616,1.61946,-1.45149,-1.39124,-0.748954,-1.10174,0.803854,-0.906089,4.6305,0.0587265,0.71326,0.843151,0.772175,0.20812,0.492944,0.641387,0.890077,0.359013,0.939369,0.422113
ENSG00000153898,-2.63292e-05,0.0834594,0.00524843,0.69683,-0.053369,-0.0541924,0.0512222,-0.00252355,0.0564874,0.000692224,0.0384221,1.53393,1.36162,-0.302008,0.0358614,1.74394,0.0946563,0.409813,-0.819124,2.13113,-0.271372,-1.21654,2.25919,-0.362456,-1.16975,0.500886,0.105188,0.923832,0.000895829,0.757353,0.588943,0.266328,0.571368,0.252392,0.492321,0.177933
ENSG00000162642,-0.00348804,0.111416,0.0446712,0.0118056,-0.0093275,0.241709,0.0712158,0.00934828,0.0403233,-0.0219121,-0.0186579,0.135856,-0.270016,-0.292298,0.0399479,0.542275,-0.134124,0.0609975,-1.40315,-1.19547,-0.697601,-0.740448,0.200729,-0.37288,1.07804,0.59001,0.0134557,0.807192,0.684983,0.544872,0.0768715,0.2591,0.326334,0.257739,0.749512,0.630111
ENSG00000142867,-0.00461309,0.0843474,0.0257422,0.407457,0.0201306,0.0477218,0.0680878,-0.000661697,0.00112051,0.025512,0.0182846,1.17385,2.43421,0.195962,-0.0786979,-0.222424,-0.224767,-0.425941,2.56564,2.57552,-0.113937,-0.442141,-0.265793,-0.541632,0.263199,0.617857,0.113933,0.978805,0.00916137,0.440464,0.396833,0.23359,0.515763,0.484444,0.231452,0.29076
ENSG00000117174,0.107727,0.0491413,-0.0204945,-0.0206908,-0.105374,-0.0489949,-0.138799,-0.0188952,0.00457772,0.0735616,0.0904621,0.430477,-1.23167,0.372368,-0.0201404,0.288251,-0.184151,0.200034,-0.215044,-0.617634,-0.240254,-0.311473,-0.135843,0.172481,0.118199,0.00149024,0.205619,0.501065,0.318681,0.86293,0.676423,0.938068,0.676949,0.474736,0.20628,0.181867
ENSG00000122417,0.0726079,0.0677675,-0.00616927,0.547976,-0.0397498,-0.0703966,0.0242481,0.0313723,0.0164051,0.00541092,-0.010475,0.287751,0.412379,1.73804,0.422384,0.250044,0.487454,0.237774,-2.10407,-1.57336,1.86759,-0.0967022,0.261082,0.271456,-0.188596,0.00019909,0.0212032,0.734477,6.55661e-13,0.8397,0.938694,0.389213,0.14456,0.352822,0.449252,0.609548
ENSG00000097033,0.0345401,-0.00155039,0.0164653,0.154106,-0.0198783,0.0116951,0.0405866,0.02206,0.0252065,-0.00731818,0.0429056,-0.0708505,-0.00532344,0.108078,0.0671186,0.18808,0.23061,0.56103,-0.699073,0.00936407,-0.220427,-1.12273,1.44571,-0.705008,3.55173,0.00508237,0.527575,0.274345,0.00138815,0.701917,0.426899,0.15762,0.110502,0.244242,0.642035,0.244245
ENSG00000153936,0.164093,0.0257753,0.0258553,-0.0548309,0.495571,0.0954127,0.066336,-0.151159,-0.158343,-0.164747,-0.00208291,0.925026,-1.65077,0.679244,0.00599617,-0.324674,0.053314,-0.0719551,1.18,-0.330694,-0.0360457,-0.389103,-0.301097,-0.160059,0.345106,0.00401072,0.402184,0.193286,0.656728,0.160197,0.345624,0.371879,0.995831,0.979642,0.984258,0.505296
ENSG00000143013,0.00586442,0.0742859,-0.00171497,0.524559,0.0149097,-0.0281961,0.0431621,-0.000860187,-0.00735627,-0.0134217,-0.0202423,0.628235,1.4936,0.178937,0.0614988,0.249096,0.164333,0.896211,0.79458,2.92769,-0.123406,-1.08373,1.09167,-0.168508,4.42412,0.243531,0.0167163,0.950733,0.000426131,0.383527,0.634168,0.206209,0.537474,0.623148,0.818063,0.717212
ENSG00000065243,-0.00750441,0.154232,0.00799983,0.127978,-0.00228842,0.014546,0.00830902,0.00673591,-0.00813891,0.00694325,0.029892,-0.793676,1.36778,-0.0865297,0.0507939,0.326191,-0.152737,0.184019,-0.13252,-0.596553,-0.71642,-0.894939,0.0126884,-0.294875,-0.303159,0.80409,0.00601395,0.997994,0.257696,0.517652,0.442354,0.455904,0.33068,0.595484,0.41616,0.249866
ENSG00000137947,-0.000897366,0.200817,0.00234822,0.0536871,-0.00185945,-0.000179839,-0.00601449,-0.00225403,0.0169319,0.00839005,0.00142336,0.211358,0.173589,0.0222229,0.0117064,0.130675,-0.111474,-0.0622683,-0.831307,-0.762859,-0.282405,-0.534952,-0.275198,-0.45674,-0.0616954,0.553945,7.38777e-05,0.985489,0.528184,0.53117,0.502749,0.630148,0.625111,0.209671,0.232205,0.462177
ENSG00000137944,0.0064019,-0.0177065,-0.0118678,0.347889,-0.0144039,-0.0248867,-0.0831783,0.0079634,0.00375131,0.0630537,-0.0353742,0.760371,0.103466,1.05772,0.0463245,0.135954,0.488879,-0.157499,-0.926042,-0.527133,0.558515,0.0474669,0.115095,0.0941855,-0.0799211,0.274704,0.630156,0.606765,0.244215,0.606719,0.623814,0.945735,0.333198,0.460269,0.170946,0.872329
ENSG00000213516,0.0249053,0.0457585,-0.00474366,-0.164851,-0.0481897,0.0118379,0.0477768,0.015204,-0.0403527,0.0172676,-0.0367494,-0.334489,-1.24339,0.417881,0.426309,-0.275348,0.202423,-0.347339,-0.290971,0.0228075,0.371925,0.221721,-0.68138,0.152168,-0.680776,0.101836,0.233362,0.752654,0.00424893,0.801144,0.452009,0.310732,0.315022,0.936887,0.384574,0.865418
ENSG00000117226,0.047992,0.130712,0.0131006,0.0563162,-0.0135945,-0.0651964,-0.0425561,0.00780266,-0.032404,0.0533243,0.184328,-0.371867,-0.268316,0.0756897,-0.0112287,0.64436,0.0374043,0.288172,-1.71769,-1.69355,-0.0542632,-0.408254,1.15567,0.0422342,1.19671,0.00387508,0.000118401,0.0748306,0.00126631,0.669238,0.995477,0.886284,0.338516,0.846744,0.0846873,0.0250725
ENSG00000117228,0.0223754,0.180696,0.00831705,0.227869,-0.0200117,-0.0215091,0.0410572,0.00184737,0.0229823,0.0365514,-0.00269812,-0.0679444,-0.116916,0.299066,0.238873,0.403313,0.406453,0.432235,-1.62521,-1.45849,0.709683,0.437149,0.544874,0.859139,-0.0713102,0.00316675,6.93923e-10,0.4011,1.97165e-14,0.985477,0.963758,0.109433,0.413977,0.148251,0.0610087,0.587562
ENSG00000162645,0.00337911,0.0831986,3.49985e-05,0.263621,-0.00530419,-0.00763085,0.00922541,0.00230503,0.0017827,-0.00638894,0.00625583,0.214354,0.260362,0.274589,0.132324,0.24381,0.331872,0.388035,-2.72308,-2.64486,0.539919,-0.0414667,0.261596,0.308074,0.623063,0.137319,2.44313e-09,0.803826,4.84959e-30,0.824908,0.901834,0.28314,0.306089,0.427395,0.830628,0.303307
ENSG00000213512,0.63966,-0.0102899,0.101918,-0.0959442,-0.476548,-0.501327,0.599616,0.101512,0.121217,0.0597511,0.809205,-0.120319,0.00362607,-0.550301,0.0525808,-0.0203249,0.113053,-0.149925,-0.671395,-0.778039,0.102474,-0.112199,-0.0381493,-0.0361208,0.302463,2.20879e-21,0.577647,3.35412e-18,0.414358,1,1,0.000254753,0.0362895,0.0849361,0.25675,1.48764e-07
ENSG00000162654,0.00688653,0.288804,-0.0128105,0.122976,-0.0165455,-0.0209535,-0.0292102,0.000437159,-0.0285475,0.0047343,0.000411388,-0.068301,-0.115678,-0.148784,0.14221,0.509784,0.0880446,0.453558,-1.24189,-1.8264,0.388885,-0.310871,0.237583,-0.16018,1.74127,0.197379,1.99011e-09,0.286419,0.0323412,0.780836,0.820198,0.865519,0.483028,0.986363,0.418495,0.495437
ENSG00000154451,0.0376709,0.186111,0.0170453,0.294059,-0.0397886,-0.0352089,0.0413987,0.0126778,0.0849666,0.0145563,0.0407154,-0.0975602,-0.0285829,0.462966,0.0529045,0.68399,0.518914,0.46578,-2.33815,-2.42714,-0.29708,-1.06723,1.32597,-0.61137,1.63779,5.95486e-06,1.65588e-13,0.000285713,1.01065e-17,0.999994,0.997663,0.0644751,0.0767364,0.0075151,0.218397,0.102873
ENSG00000197147,0.0214562,0.0164421,0.0572654,0.258529,0.046823,0.0523272,0.301719,-0.0145196,-0.0431357,0.079301,-0.0216578,0.0177594,0.260675,0.358275,0.445363,0.225069,0.632322,-0.129763,-1.36262,-0.701562,1.1103,1.10566,-1.73207,0.743538,-2.6376,0.164791,0.413541,0.81533,0.110792,0.34594,0.386263,0.13967,0.668051,0.90733,0.226495,0.803068
ENSG00000171488,0.00158685,0.111349,0.0102145,0.463085,0.0115968,0.0721669,-0.0110301,0.00154002,-0.00775241,0.0125221,-0.00754199,-0.4918,-0.116508,1.44607,0.441085,0.626739,1.7515,-0.415483,-3.05611,-2.8335,1.5916,0.356612,-0.1089,1.1861,-1.84375,0.450871,0.0102896,0.945317,2.6425e-12,0.33527,0.0929085,0.531128,0.471074,0.568505,0.426819,0.617356
ENSG00000171492,-0.00540143,0.0660448,0.020355,-0.324527,0.109519,0.0387175,-0.0342883,0.0241599,-0.0182189,0.0692333,-0.0466377,-0.788574,-0.759229,-1.3279,0.25191,-0.12429,0.420114,0.0562778,0.776485,0.827647,1.74559,1.01051,-0.00246284,1.09346,0.322959,0.660281,0.154785,0.77526,0.0883731,0.241679,0.399558,0.631823,0.197252,0.717375,0.237263,0.896129
ENSG00000162664,0.0228303,0.221165,-0.0148251,-0.100113,0.0161388,-0.0851148,-0.00743476,-0.0221982,-0.0286153,0.0475489,-0.0241003,-0.249223,-0.14662,-0.180683,-0.0471662,-0.148827,-0.249829,0.321558,1.08141,0.411683,-0.264808,-0.390119,-0.124377,-0.136391,0.80111,0.137314,2.29653e-05,0.476252,0.271016,0.425232,0.898054,0.561066,0.903921,0.834735,0.150503,0.744325
ENSG00000122482,0.0221992,0.0838659,-0.0289671,-0.0644303,-0.0700159,-0.101069,-0.0169147,-0.0129241,0.022038,0.0149406,-0.0388245,0.670509,-0.333945,-0.0136149,-0.00196385,-0.337463,-0.236441,-0.198093,0.317998,0.220039,-0.495878,-0.5532,-0.479353,-0.380641,-0.76762,0.118546,0.0670709,0.802452,0.301052,0.828665,0.867208,0.590772,0.753378,0.316724,0.364415,0.836136
ENSG00000097046,0.0672947,0.0535337,0.0248427,-0.13092,-0.107571,-0.105256,0.0678094,-0.0179364,0.15407,-0.0223065,0.205089,-0.671525,-0.0851623,-0.288565,-0.00923572,0.530293,-0.0901532,-0.302089,-0.696413,-0.713138,-0.358224,-0.357393,0.786472,0.0978689,1.28753,0.0310582,0.274059,0.814959,0.7295,0.852109,0.75121,0.307021,0.664001,0.160276,0.59804,0.16752
ENSG00000069702,6.4e-05,-0.0226282,0.0173237,0.45739,-0.00116272,0.00208137,0.00599622,0.00049257,0.104582,-0.000304005,0.00958089,-0.0843371,-0.0658831,-0.108792,-0.0407714,1.36029,-0.00716228,2.14838,-2.26518,-2.37629,-1.81279,-1.97821,2.81538,-1.5667,5.0742,0.492517,0.978821,0.762644,2.45806e-22,0.61471,0.319473,0.228602,0.440384,0.0574222,0.517869,0.425427
ENSG00000174842,-0.00606756,0.118834,0.00972012,-0.0710183,-0.00666798,0.0668738,-0.0323625,-0.00231426,-0.0084791,0.000390556,0.0506002,-0.193114,-0.212825,-0.0753635,-0.0817776,0.360734,-0.0717387,-0.223044,-1.27695,-0.953744,-0.354798,-1.13438,1.13402,-0.473198,2.66624,0.88547,0.0210947,0.94065,0.931555,0.560326,0.216397,0.829459,0.656129,0.623967,0.49452,0.244911
ENSG00000122484,-0.0011009,0.108109,-0.00580471,-0.0299294,-0.0109922,0.00333624,-0.0137934,0.000282872,-0.01279,0.00581534,-0.0124919,0.111468,-0.212786,-0.315729,-0.0574084,0.162982,0.123794,-0.0218269,-0.654559,-0.454093,0.590695,0.252713,0.14221,0.53752,0.589901,0.632384,0.000540762,0.48841,0.612325,0.742411,0.457066,0.6916,0.480605,0.966809,0.363168,0.894749
ENSG00000067208,0.0370027,0.00300136,0.202634,1.43972,0.935409,0.542912,0.0263306,-0.0190485,-0.0287641,-0.0334824,-0.00492147,5.18763,4.16447,0.016118,0.193784,0.159943,0.120048,0.236042,5.83079,6.40286,-1.13285,-0.927336,-1.10753,-1.15988,-0.118009,0.148653,0.490905,0.603258,0.253871,0.0890595,0.180128,0.330482,0.707564,0.791001,0.828504,0.536528
ENSG00000122406,0.00215139,0.154167,0.00114339,0.255227,-0.00104275,-0.00161028,0.000726393,-0.00263703,0.00819434,0.00261442,0.00175864,0.0371367,0.000889648,0.0796447,0.107302,0.431508,0.343356,0.786753,1.02767,1.00965,1.5833,1.99351,-2.0145,1.4863,-4.79932,0.20071,1.81958e-24,0.693014,8.60354e-72,0.613246,0.719214,0.443591,0.960409,0.124184,0.320241,0.412644
ENSG00000154511,0.00926731,0.0281936,-0.000507693,0.332559,0.00372044,-0.0248902,-0.00439344,-0.00615889,-0.0206107,-0.00580984,0.0545888,-0.0497445,1.6179,-0.379492,-0.0256148,0.2723,0.316225,0.576338,1.03463,1.50322,-0.0838133,-0.0886575,-0.751194,-0.253617,-0.103209,0.26406,0.390956,0.982889,0.784884,0.484196,0.562971,0.526981,0.62985,0.76089,0.562663,0.208994
ENSG00000143033,0.0213596,0.094387,0.00071162,-0.0135124,0.0327083,0.00244391,-0.0163825,-0.0214279,0.0057738,-0.00347695,0.0053426,0.248418,-0.263787,0.110818,-0.161475,-0.0955541,-0.120583,0.187575,0.216605,-0.0117661,-0.309729,-0.540619,0.204094,-0.311077,1.17659,0.0376146,0.00541841,0.686746,0.0118718,0.23003,0.474748,0.748426,0.974694,0.384311,0.586714,0.417766
ENSG00000117500,0.00755638,0.0649123,0.0173421,-0.0289118,0.0164753,0.0523925,0.0500414,-0.00921899,5.81432e-05,-0.00384239,0.0154888,0.0612156,-0.621882,0.0855951,0.0329192,-0.0908414,0.256616,0.0739956,-1.0645,0.145091,-0.150426,-0.936013,0.969649,-0.439155,2.10275,0.197049,0.0377141,0.904603,0.500261,0.340872,0.262225,0.2109,0.85562,0.498952,0.577255,0.339546
ENSG00000122483,0.0254777,0.0221666,0.0138938,0.210331,0.0464021,-0.0814895,-0.0585925,-0.0154831,-0.0167619,0.0121086,0.211073,1.23422,0.193622,-0.153005,-0.116993,0.0927774,-0.0182411,0.239943,1.73391,1.26016,-1.01158,-1.43809,0.0402663,-0.923064,1.3705,0.0942884,0.384785,0.473022,0.799863,0.349287,0.780146,0.969755,0.789639,0.671953,0.394947,0.0466213
ENSG00000117505,0.114552,-0.0289728,0.00401424,0.172064,-0.0723521,-0.0266815,0.0138471,-0.0220432,-0.0228376,0.0941162,0.0640509,-0.0712502,-0.334738,0.505033,0.123469,0.113103,0.314684,0.554151,-0.616242,0.00567133,0.390037,-0.430514,1.23327,-0.0607083,2.69935,5.79974e-05,0.763058,0.652127,0.0271608,0.958394,0.662979,0.438022,0.794886,0.686141,0.0838197,0.203154
ENSG00000067334,0.00721397,0.122585,0.00304967,0.00631177,0.00950037,0.0275498,-0.012419,-0.00506797,0.00295544,0.0103211,-0.011492,-0.107046,0.119876,-0.131426,-0.117927,0.116547,-0.13345,0.297609,-0.298801,-0.173188,-0.484182,-0.570675,-0.0460449,-0.495692,0.606171,0.230598,6.65573e-05,0.747584,1.81111e-08,0.277887,0.149855,0.937308,0.766228,0.400168,0.170709,0.873355
ENSG00000023909,-0.00256606,0.108186,0.0141551,0.188185,0.00946765,0.0161362,0.0915869,0.00135336,-0.0102799,-0.0084904,-0.000687804,0.170919,-0.199135,0.0751997,-0.0892242,0.0866068,-0.144706,1.41763,-1.6987,-1.08562,-0.0854274,-0.833861,1.39953,-0.363188,2.18571,0.682568,0.00065471,0.93687,0.000592525,0.379397,0.335569,0.126311,0.419678,0.675994,0.742865,0.509334
ENSG00000117528,0.0111986,0.111559,0.0327311,-0.101703,0.0403956,0.0584744,0.0460837,0.0134377,0.0369843,0.0197513,0.0139904,-0.122672,-1.4497,0.117356,-0.0594882,-0.0724517,0.244435,0.630599,-1.3249,-1.45209,-0.260972,-0.197848,0.388916,0.301384,1.21469,0.285443,0.0652834,0.998261,0.289889,0.368131,0.358337,0.367187,0.333775,0.355718,0.410375,0.445611
ENSG00000117519,-0.000835415,0.0507584,0.0590293,0.525236,0.499701,-0.00870367,0.00136427,-0.00524104,-0.00812877,-0.0633111,-0.00247582,0.847352,1.64266,-0.0950161,0.529339,0.28493,0.482564,-0.0151824,2.83777,0.017885,-0.622088,0.360718,-1.41458,0.717112,-1.47007,0.522777,0.2299,0.894836,5.12155e-05,0.144692,0.522633,0.491386,0.578345,0.634039,0.89575,0.556143
ENSG00000172339,0.00735902,0.0652403,-0.0298359,-0.154916,-0.126194,-0.121008,0.199553,-0.000767469,-0.0255272,-0.08366,-0.0512481,-1.55282,0.671774,-0.612396,0.1754,0.435152,-0.138381,-0.0631344,0.202859,0.545627,-0.208124,-0.328374,-0.162513,-0.2043,-0.353529,0.333315,0.220356,0.399946,0.12881,0.832065,0.718936,0.159474,0.510437,0.65442,0.97244,0.818147
ENSG00000122481,0.0450246,-0.152993,-0.0260707,-0.0518838,-0.124371,-0.0470117,0.0752177,0.0073203,0.0287558,-0.00682276,-0.115584,0.173942,0.840162,0.208228,-0.0183734,-0.317092,-0.59623,-0.653823,0.537965,0.531667,0.495189,0.414423,0.373367,0.562885,0.357474,0.137992,0.945096,0.804525,0.431527,0.781339,0.573287,0.357276,0.440317,0.394455,0.526642,0.944097
ENSG00000117569,0.0980224,-0.0120084,-0.0099988,0.167568,0.304842,-0.154059,-0.142922,-0.0651704,0.056721,-0.089517,0.0201142,-0.478062,-0.617201,0.367704,0.0385932,0.720518,0.608808,0.532615,0.389182,0.183769,-0.0219304,-0.0263256,0.145523,0.177623,0.377977,0.0054114,0.556832,0.00608058,0.391386,0.0996994,0.973444,0.99367,0.964332,0.274405,0.96416,0.41215
ENSG00000188641,0.00682438,0.129497,-0.0462331,0.102115,-0.0412963,-0.0718394,-0.0948163,-0.0237873,-0.0153294,-0.0196022,-0.0569606,-0.443143,1.0302,0.34528,0.0526116,-0.353717,-0.130127,0.213698,-2.51148,-3.26883,0.186915,0.00920557,-0.364485,0.0356043,0.213317,0.288212,0.00526678,0.323395,0.112014,0.818126,0.92577,0.857241,0.921069,0.631493,0.655798,0.83893
ENSG00000162688,-0.000251691,0.0863401,0.0111973,-0.153922,0.0208798,0.0261255,0.00770348,0.028536,-0.00253107,0.0195536,-0.021886,-0.179926,-0.260683,-0.164947,-0.0176087,-0.333975,-0.20367,0.0833555,0.535222,0.709854,0.0329555,-0.0217852,0.645449,0.256742,1.12708,0.512566,0.0346781,0.753873,0.75058,0.354489,0.392822,0.447615,0.0427697,0.534464,0.256505,0.749539
ENSG00000117620,-0.000611276,0.200515,-0.0199174,-0.0932971,-0.00897708,-0.118231,0.0392024,0.00142521,-0.0270237,-0.00401839,-0.0217997,-0.954736,1.45581,-1.37362,0.0773617,-0.395268,-0.162162,0.699533,-1.20042,-0.706523,-0.0475115,-0.306805,0.385543,-0.0739747,1.27107,0.520772,0.00249544,0.848377,0.0264361,0.574923,0.937185,0.33393,0.469624,0.811261,0.544398,0.639609
ENSG00000156875,0.00121011,0.139167,-0.00305943,0.146735,0.00570324,-0.0113995,-0.0043907,0.00327527,-0.0111706,-0.0045104,0.00107673,-0.550882,-0.0554118,0.63897,0.193677,0.366338,0.306768,0.127687,-1.13704,-0.837789,0.288567,-0.0293625,0.475349,0.0612866,0.513144,0.421017,0.000512134,0.995172,5.25216e-05,0.387611,0.627613,0.545008,0.391217,0.767515,0.580775,0.479738
ENSG00000156876,-0.00215337,0.119576,0.0130669,0.00870925,0.0203297,0.046875,-0.0178393,-0.00535368,0.0309368,-0.0115465,0.0280666,0.773833,-0.409445,-0.300582,-0.0152825,-0.217229,0.276237,-0.0465661,0.589627,1.01456,-0.116972,-0.2454,0.49108,-0.157184,1.0327,0.578814,0.0445178,0.988018,0.670564,0.401806,0.367987,0.629475,0.675614,0.286011,0.645582,0.299058
ENSG00000122435,-0.0035749,0.296644,-0.00258237,0.0277321,-0.00664246,-0.0107791,0.00175379,0.00189946,0.00117692,-0.0113791,0.0058938,-0.026566,-0.0187373,0.212036,0.147174,-0.0925964,0.0807366,-0.107921,0.803321,0.751869,0.195855,0.315217,0.147816,0.511339,0.38752,0.735377,8.91236e-11,0.973366,0.413739,0.576683,0.593585,0.475585,0.417079,0.470094,0.860012,0.358123
ENSG00000137992,0.00722699,0.322869,-0.0167929,-0.280311,-0.0303024,-0.0906811,-0.000767455,0.00793779,-0.00747845,-0.00404704,0.00778837,0.226268,0.582448,-0.854135,-0.299459,-0.411502,-0.674763,-0.531036,0.825365,0.476066,0.388651,0.57186,0.175655,0.692726,0.4282,0.30972,9.94202e-06,0.880969,0.0195329,0.648723,0.928742,0.504006,0.323375,0.604866,0.542137,0.423152
ENSG00000137996,0.0230044,0.0888948,-4.85429e-05,0.0888421,-0.0241139,-0.0395239,0.0836073,0.027938,-0.0299709,0.00437004,-0.0226465,-0.146203,0.685486,0.130139,-0.0550787,-0.132119,0.488948,-0.349277,-1.0469,0.207318,0.659386,-0.166567,0.314351,0.0441842,0.756607,0.0412675,0.0108716,0.333198,0.120818,0.745034,0.725155,0.189834,0.065995,0.953397,0.441621,0.78318
ENSG00000079335,0.0279854,0.0278157,0.0280974,0.470572,-0.00171319,-0.0413443,-0.0617558,-0.00550814,0.232958,0.0150651,0.05898,-0.266978,0.258633,1.58759,0.635744,0.616252,0.580147,-0.117385,-2.79688,-2.33266,2.51397,1.13069,-0.763249,1.34908,-1.87987,0.0313259,0.241734,0.0230639,3.56178e-12,0.530426,0.902703,0.828279,0.610531,0.000540375,0.363456,0.0823625
ENSG00000162694,0.00566886,0.0399261,-0.0506293,0.214382,-0.0400337,-0.178666,-0.0643268,-0.00717906,0.0302324,-0.0113871,-0.0830446,-0.038595,1.18095,-0.471514,0.0843294,-0.475809,0.517977,0.703339,-0.494616,-0.35506,-0.321808,-0.314931,1.10011,0.183696,1.92024,0.296085,0.308195,0.154034,0.52715,0.744503,0.994655,0.913578,0.67944,0.301551,0.578447,0.887787
ENSG00000162695,0.00440351,0.11866,-0.000555346,0.0164983,0.0377949,-0.0171581,0.0119705,0.000605514,-0.0172492,0.00330189,-0.0231528,-0.10521,-0.4089,-0.0705451,0.141526,0.386136,0.0765436,0.0959375,-0.466805,-0.284887,0.489823,0.283624,0.453689,0.51455,0.691253,0.34785,0.000210128,0.756823,0.0310107,0.125827,0.75144,0.378355,0.473645,0.829848,0.442665,0.900527
ENSG00000117543,0.00398695,0.0304611,-0.0157759,0.0695686,-0.0217797,-0.0521261,-0.0390645,-0.00400233,-0.021558,0.044437,-0.0163375,0.10833,-0.0177223,-0.701184,0.302611,0.142954,0.530892,0.121099,-0.0933714,0.113414,0.927907,1.36459,-1.09396,1.3798,-1.85872,0.277866,0.162625,0.3029,8.73329e-06,0.710406,0.86854,0.919373,0.638079,0.937025,0.128709,0.846839
ENSG00000170989,-0.000961724,0.183786,-0.00354812,0.158121,-0.0248816,0.00772765,-0.0530712,-0.00237283,0.0316647,0.00593884,0.0101576,-0.196482,-0.592689,0.849627,0.151383,0.573705,0.187059,0.134241,-0.762489,-0.843605,1.01997,0.511148,0.307489,0.414323,-0.42402,0.546718,3.41586e-06,0.86282,4.20601e-05,0.83012,0.422422,0.862255,0.601548,0.185482,0.408346,0.322369
ENSG00000185946,0.00653229,0.184811,-0.0167998,-0.202132,-0.040594,-0.0754922,-0.00360738,-0.00994775,0.00818813,-0.00828842,0.0121427,0.735046,-1.41829,-0.715185,-0.0998792,-0.0988654,0.28202,-0.0997737,-0.591971,-0.0876594,0.0606879,0.0646581,-0.469105,0.36337,0.154373,0.281762,0.00780177,0.735638,0.453318,0.791534,0.950905,0.524816,0.772649,0.413744,0.579235,0.419272
ENSG00000240038,0.00382971,0.00138233,0.00257299,0.122448,0.00733495,-0.00715652,-0.0284837,0.0046338,0.0179997,-0.00703721,0.0307199,0.058063,0.013108,0.929731,0.0469028,-0.17627,-0.0200982,0.00570085,-0.0527281,-0.0766304,0.0718729,0.00618332,-0.040276,0.156766,-0.0721856,0.366517,0.494472,0.882146,0.614397,0.433364,0.565824,0.846853,0.353656,0.265924,0.652302,0.136798
ENSG00000198890,0.00661273,0.157192,-0.012593,-0.00519408,-0.0506055,-0.0264693,0.0549961,-0.0122521,-0.00276634,0.00690667,-0.0579609,0.279625,1.47204,-1.17752,0.0845714,-0.357086,-0.215768,-0.12222,0.405192,0.174119,0.0758014,0.0215704,-0.0229234,0.347442,1.57168,0.327724,0.0373804,0.993785,0.381717,0.66425,0.562095,0.32037,0.742161,0.514982,0.457805,0.738095
