symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
KIT	0.12230044693288486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17552313084375526	No data	No data	No data	No data	No data	No data	0.26992454814328837	0.017557331506863012	0.38868055545298996	1	1	0	1	1	1	0.13934500000000014	0	-0.9308328736900165	-0.9830854663871282	0	-1	-1	0	0.5	0
CXCL10	0.11605382465225088	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	0.7949460558938396	0.06812901750271759	No data	0.5	0	1	1	0	1	0	No data	0.049531163816878054	-0.23260967282723977	0	-1	No data	0	0.5	0
CCR1	0.11390432272912204	0.08180355661791537	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.04399719939088962	0.07372543994824264	0.3105918444997772	0.5	1	0	1	1	0	0	1	0.9594043022614451	-0.9044815409453283	0	No data	No data	-0.06338000000000008	0.5	0
CD40LG	0.112888953970392	0.0579422618232441	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.4103648427671946	No data	No data	0.75	1	1	0	1	1	0	No data	No data	-0.7191046177158996	0	No data	No data	0	0.75	0.5
LTB	0.11165187210172066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1649687767185535	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.023808195914718718	0.3601804219216251	0.5	0	0	0	0	0	0	No data	0.8367346938775511	-0.8498768319624711	0	-1	No data	0	0.75	0
P2RX7	0.11074341656858565	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16789814847575238	No data	No data	No data	No data	No data	No data	0.2853272537690343	No data	No data	0.5	1	0	1	1	0	0.042014999999999955	No data	-0.019525648097076687	-0.30669759006652003	0	-1	No data	0	0.5	0
CSF1R	0.11044516933682215	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1473387835878165	No data	No data	No data	No data	No data	No data	0.6551972620415373	0.07088716912037193	No data	1	1	0	1	1	1	0	1	-0.7038058466629895	-0.8702764527561618	0	-1	No data	0	0.5	-1
CNR1	0.10995513982223606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17795485403420175	No data	No data	No data	No data	No data	No data	0.05826003477111368	No data	No data	1	1	0	1	1	0	0.8516950000000001	1	-0.44280198565912854	-0.9182577600398064	0	-1	No data	0	0.5	0
TNFSF13	0.1095921074625078	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.02870784322054877	No data	0.28280940704892615	0.75	0	1	0	0	0	0	No data	-0.2006618863761721	0	0	No data	No data	0	0.5	-1
LTB4R	0.10958961507984583	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	0.4305821856783709	0.75	1	0	1	1	0	No data	1	0.9520132377275234	-0.2872911580513751	0	-1	No data	0	0.5	0
PDGFRB	0.10850248567118369	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17309140765330877	No data	No data	No data	No data	No data	No data	0.1077388469100595	No data	No data	1	0	0	1	1	0	0.2721499999999999	1	-0.6833976833976834	-0.9833156589750258	0	-1	No data	0	-1	0
CSF2RA	0.10810210749527527	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17721182750378753	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data
CSF2RA	0.10810210749527527	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.17721182750378753	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	1	0	0	0	0	No data	No data	-0.2035914972095168	No data	No data	No data	0	0.5	0
TXK	0.10684676585491394	0.09251076371704779	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	0.028999183176993078	No data	1	1	0	1	1	0	0.14611000000000018	No data	-0.21996690568119137	0	0	No data	No data	0	0.5	0
ACE	0.10684097336403868	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.20506031468355632	No data	No data	1	0	1	1	1	1	0.16539	No data	-0.15377826806398232	-0.9741134275683322	0	-1	No data	0	0.5	0
NDUFB5	0.106827494432392	0.052744252280690365	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7247655819084391	-0.7970037908026695	0	No data	No data	No data	-1	-1
FGFR3	0.10601230664592005	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.14590339142678904	0.07176385506453366	No data	1	0	1	1	1	0	0.4354849999999999	1	-0.7324875896304468	-0.9424787278833985	0	-1	-1	-0.17804000000000003	0.5	0
NDUFS4	0.10579125174756411	0.04592609015500773	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.4	No data	0.6965250965250964	-0.9211005013496032	0	No data	No data	0	-1	-1
CCR5	0.10420746239127734	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1649687767185535	No data	No data	No data	No data	No data	No data	0.09527193463794167	0.0756445224309739	No data	1	1	0	1	1	0	0.11931999999999973	1	0.7373414230557087	-0.9378199235698678	0	No data	No data	-0.3323875000000001	0.5	0
TNFSF14	0.10259434104976577	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1649687767185535	No data	No data	No data	No data	No data	No data	0.0758224800354494	No data	No data	0.5	0	1	0	0	0	0	No data	-0.08604522890237176	0	0	No data	No data	0	0.75	0
MAPKAPK5	0.10229977341377589	0.13787881944597585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	0	1	1	0	0.8619950000000003	No data	-0.5635962493105351	-0.5498696049048243	0	-1	No data	0	-1	-1
PDGFRA	0.10146423797494364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.022770056514134242	No data	1	1	0	1	1	0	0.5913699999999998	0	-0.9141753998896855	-0.9757977924805769	0	No data	-1	0	0.5	-1
BMX	0.10043763727553902	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.2564860035123429	1	1	0	1	1	1	0.3851849999999999	1	No data	0	0	No data	No data	0	1	0
NDUFAB1	0.09992002015683896	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	1	0	0	0	0	0	0.29487000000000024	No data	-0.5523441809156096	No data	-1	No data	No data	0	0.5	-1
MT-ND1	0.09973523022949661	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	-1	No data	No data	0.5	-1
NDUFB6	0.09973523022949661	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0	No data	0.9526751241036955	No data	0	No data	No data	No data	-1	-1
MT-ND3	0.09973523022949661	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFB3	0.0993656503748119	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	0	0	0	0	No data	0.6542746828461115	-0.022023425318627998	-1	No data	No data	No data	0.5	-1
NDUFB7	0.09931431983943903	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	1	0	0	0	0	0	0.12409000000000034	No data	0.976061776061776	0	0	No data	No data	No data	-1	-1
CX3CL1	0.09929930253443699	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.08435723241206819	0.01730092056602444	No data	0.5	1	1	0	0	0	0	No data	-0.5995587424158852	0	0	No data	No data	0	-1	0
NDUFB1	0.09927437295789851	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	0.01523503553144541	No data	1	0	0	0	0	0	0	No data	0.7461665747380033	No data	-1	No data	No data	No data	-1	-1
NDUFA7	0.09918086044746956	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.5575200000000002	No data	0.9178157749586322	-0.4025292816482848	0	No data	No data	No data	-1	-1
NDUFA8	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.33139499999999983	No data	0.2445670159955875	-0.6891059635184138	0	No data	No data	No data	0.5	-1
MT-ND4L	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFB2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.7067843353557639	No data	0	No data	No data	No data	-1	-1
NDUFS7	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.31925000000000026	No data	-0.4025372311086597	-0.6301919666369088	0	No data	No data	No data	0.5	-1
GPD2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.29420849420849415	-0.7888429076592104	0	No data	No data	No data	-1	-1
NDUFA2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.2929299999999998	No data	0.5547710976282405	No data	0	No data	No data	No data	-1	-1
NDUFS3	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.3560600000000001	No data	-0.19349145063430773	-0.7604864403007968	0	No data	No data	No data	0.5	-1
NDUFB11	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	No data	0.5	-1
NDUFC2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.006839492553778248	0	0	No data	No data	No data	-1	-1
MT-ND2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	0	0.5	-1
NDUFAF3	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.02173999999999978	No data	0.41434087148372867	No data	0	No data	No data	No data	0.5	-1
NDUFC1	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7186982901268615	No data	0	No data	No data	No data	0.75	-1
COXFA4	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.4444450000000003	No data	0.7876447876447876	0	No data	No data	No data	-0.10493750000000013	0.5	-1
NDUFA1	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	No data	-0.8508722250290404	0	No data	No data	No data	-1	-1
COXFA4L2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.8619966905681191	No data	No data	No data	No data	0	0.5	0
NDUFS2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.6220300000000002	0	-0.44875896304467733	-0.6344264618669704	0	No data	No data	No data	0.5	-1
NDUFV1	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7952599999999996	No data	0.2111417539988969	-0.6285074818796199	0	No data	No data	No data	-1	-1
NDUFB10	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.040699999999999646	No data	0.7256480970766686	No data	-1	No data	No data	No data	0.75	-1
NDUFA3	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.047619999999999864	No data	0.6597904026475454	No data	0	No data	No data	No data	0.5	-1
MT-ND6	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	-0.2626188680297503	No data	No data	No data	No data	0.5	-1
NDUFAF4	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.01147269718698285	No data	0	No data	No data	No data	-1	-1
NDUFAF1	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.22095973524544954	No data	-1	No data	No data	No data	-1	-1
NDUFV3	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6549365692222835	-0.05373224667943238	0	No data	No data	No data	0.5	-1
NDUFAF2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05325500000000005	No data	0.24202978488692772	0	0	No data	No data	No data	-1	-1
NDUFA9	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.31417539988968557	-0.7183575696040686	0	No data	No data	No data	-1	-1
NDUFA11	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.8261445118587976	-0.022023425318627998	0	No data	No data	No data	-1	-1
NDUFS5	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.21919470490899062	0	-1	No data	No data	No data	-1	-1
NDUFA5	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.13793000000000005	No data	0.6111417539988968	No data	0	No data	No data	No data	0.5	-1
NDUFS8	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5	No data	-0.32586872586872584	-0.7183575696040686	0	No data	No data	No data	-1	-1
NDUFB9	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.3296100000000003	No data	0.3357970215113073	-0.551243653830459	-1	No data	No data	No data	0.5	-1
NDUFS1	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7042650000000001	No data	-0.22713734142305575	-0.6618650751880195	0	No data	No data	0	0.5	-1
NDUFA12	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.4482750000000003	No data	0.37297297297297294	0	0	No data	No data	No data	0.5	-1
NDUFS6	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7108659680088252	-0.9267852223592232	0	No data	No data	No data	0.5	-1
MT-ND4	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0	0	No data	No data	No data	No data	No data	0	0.5	-1
MT-ND5	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	0.5	-1
NDUFB8	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05914000000000001	No data	-0.05350248207391062	-0.4870861386104308	0	No data	No data	No data	-1	-1
NDUFB4	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.28803088803088794	No data	0	No data	No data	No data	0.5	-1
NDUFA6	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.375	No data	0.6993932708218422	-0.7276503966677363	0	No data	No data	No data	-1	-1
NDUFV2	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5783149999999999	No data	-0.5637065637065637	-0.4025292816482848	0	No data	No data	No data	0.5	-1
NDUFA10	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0	No data	0.2662989520132377	-0.4699633750755963	0	No data	No data	0	0.5	-1
ITK	0.09867709251034121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.19757750922377684	0.02046372559696924	No data	1	0	0	1	1	1	0.7096800000000002	1	-0.5128516271373414	-0.12152563634765468	0	No data	No data	0	1	0.5
PDE1A	0.09742817121190893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	0.030489151546342033	No data	1	0	0	1	1	0	0.5368600000000001	1	-0.19680088251516825	-0.8187234931384143	0	No data	No data	-0.17769249999999986	0.5	0
PDE3B	0.09696338131936133	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	0	0	1	1	1	0.06475000000000009	No data	-0.02327633756205183	-0.31207691052697634	0	-1	No data	0	0.5	0
PDE5A	0.09687098635569016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	1	0.4628549999999997	0	-0.4304467733039161	No data	0	-1	No data	0	-1	-1
PDE6A	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.75	No data	-0.14020959735245453	-0.28899529121985484	0	No data	No data	-0.2819775	1	0.5
PDE6H	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5783149999999999	No data	0.9340319911748483	No data	0	No data	No data	-0.5481925000000001	1	0.5
PDE6G	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.8275849999999998	No data	0.64434638720353	-0.1802968207566119	0	No data	No data	-0.45402249999999994	1	0
PDE1C	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.5134000000000001	1	-0.2172090457804744	-0.2968332104456023	0	No data	No data	0	0.5	0
SLC29A1	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	-0.4692774407060122	-0.8379533387741994	0	-1	No data	0	-1	-1
PDE6D	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.9	No data	0.10854936569222273	-0.20623389898958372	0	No data	No data	No data	-1	-1
PDE1B	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7947749999999999	1	-0.8182018753447324	-0.17665677748815223	0	No data	No data	0	1	0
PDE10A	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0	1	-0.7643684500827358	-0.33588290347662475	0	-1	No data	0	1	0
PDE8B	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6836150000000003	No data	-0.8454495311638168	-0.1250770947412433	0	No data	No data	-0.03672249999999995	1	0
GNRHR	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.4664650000000002	1	-0.30204081632653057	-0.34855870278109824	0	No data	No data	0	1	1
PDE7B	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.41111000000000003	No data	-0.2997242140099283	0	0	No data	No data	0	-1	0
PDE6C	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.34731999999999985	No data	0.012575841147269617	-0.12612758426523707	0	No data	No data	-0.10256499999999988	1	1
PDE6B	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.6721299999999999	No data	0.43861003861003867	-0.8648155857321296	0	No data	No data	-0.29449749999999997	1	0
PDE9A	0.09650140650100547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.15683000000000008	1	0.21974627688913406	No data	0	No data	No data	0	0.5	0
MMP9	0.09524702798185206	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13678442946261474	No data	No data	No data	No data	No data	No data	0.14305706807584437	0.02378252688050574	0.32826743244033507	0.75	0	1	1	1	1	0	No data	0.3984555984555984	-0.9750041584086263	0	-1	No data	0	0.75	0
SPP1	0.09487301089213905	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.6708725080099274	0.3008757317986169	No data	0.5	0	1	0	0	0	0	No data	0.5459459459459459	-0.9703598506673128	0	No data	No data	No data	0.5	0
