symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
NDUFS5	0.34459666715229886	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	0.5628223324288387	1	0	0	0	0	0	0	No data	0.21919470490899062	0	-1	No data	No data	No data	-1	-1
NDUFA12	0.34247314563158726	0.09859233986178798	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.4482750000000003	No data	0.37297297297297294	0	0	No data	No data	No data	0.5	-1
MAOA	0.3398722122622756	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.5424906741999302	No data	No data	1	0	0	1	1	0	0.3643250000000002	0	No data	-0.8569400791285722	0	-1	No data	-0.2836825000000001	0.5	0
GSK3B	0.33847740329144554	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.4966035773030539	No data	No data	1	0	0	1	1	1	0.9523800000000001	1	-0.6749034749034749	-0.9268291152231067	0	-1	No data	-0.4523800000000001	-1	-1
NDUFA2	0.3381134560797699	0.06843586436598104	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.01654922726831635	No data	No data	1	0	0	0	0	0	0.2929299999999998	No data	0.5547710976282405	No data	0	No data	No data	No data	-1	-1
COXFA4L2	0.3373385962967981	0.06480856476790367	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.8619966905681191	No data	No data	No data	No data	0	0.5	0
NDUFA8	0.3360054439358744	0.056036827154601364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.33139499999999983	No data	0.2445670159955875	-0.6891059635184138	0	No data	No data	No data	0.5	-1
GPD2	0.3357773979194212	0.05453635363130496	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.29420849420849415	-0.7888429076592104	0	No data	No data	No data	-1	-1
NDUFS1	0.33465925201829827	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.23589646609530787	No data	No data	1	0	0	0	0	0	0.7042650000000001	No data	-0.22713734142305575	-0.6618650751880195	0	No data	No data	0	0.5	-1
IMPA1	0.3342239978862898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	No data	No data	0.3566729989587381	1	0	0	0	0	1	0.31407999999999986	No data	0.7047986762272476	-0.832592970581453	0	No data	No data	0	-1	-1
MTNR1B	0.33402832588544834	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5454490211904267	No data	No data	No data	No data	No data	No data	0.0800442216855301	No data	No data	1	1	0	1	1	0	0	1	0.9451737451737452	-0.17073779750080204	0	-1	No data	0	0.5	1
GRM2	0.3327280016720492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5328893204053564	No data	No data	No data	No data	No data	No data	0.2884595455191173	No data	No data	0.75	1	0	1	1	0	0.8738549999999996	No data	-0.3676778819635963	-0.26528203441548576	0	No data	No data	-0.19724749999999994	1	1
NDUFV1	0.3316819044524835	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.13794625276471698	No data	No data	1	0	0	0	0	0	0.7952599999999996	No data	0.2111417539988969	-0.6285074818796199	0	No data	No data	No data	-1	-1
NDUFS7	0.3303453599724446	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.09397596913079642	No data	No data	1	0	0	0	0	0	0.31925000000000026	No data	-0.4025372311086597	-0.6301919666369088	0	No data	No data	No data	0.5	-1
MT-ND5	0.3296740123620714	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.06383273374922022	0.01812806673846157	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	0.5	-1
NDUFS2	0.32956770236154553	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	1	0	0	0	1	0	0.6220300000000002	0	-0.44875896304467733	-0.6344264618669704	0	No data	No data	No data	0.5	-1
NDUFB2	0.32933671495236755	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.7067843353557639	No data	0	No data	No data	No data	-1	-1
NDUFS3	0.32850516027932697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	0	0	0	0.3560600000000001	No data	-0.19349145063430773	-0.7604864403007968	0	No data	No data	No data	0.5	-1
GSK3A	0.3283891012113754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.16471375959011283	No data	No data	1	0	0	1	1	0	0.7411999999999999	1	-0.7692222835079978	-0.7924696300273645	0	-1	No data	-0.19772250000000008	-1	-1
MT-ND1	0.32818177790647785	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	-1	No data	No data	0.5	-1
MT-ND4	0.3281766448529406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	No data	1	0	0	0	1	0	0	0	No data	No data	No data	No data	No data	0	0.5	-1
MT-ND4L	0.3281559804785797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	0.021948708710160497	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
MT-ND6	0.3281214882579424	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.012158615952232422	0.01541013772111577	No data	1	0	0	0	0	0	0	No data	No data	-0.2626188680297503	No data	No data	No data	No data	0.5	-1
NDUFS4	0.3278583955336287	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.4	No data	0.6965250965250964	-0.9211005013496032	0	No data	No data	0	-1	-1
NDUFB9	0.3278583955336287	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	0	0	0.3296100000000003	No data	0.3357970215113073	-0.551243653830459	-1	No data	No data	No data	0.5	-1
COXFA4	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0.4444450000000003	No data	0.7876447876447876	0	No data	No data	No data	-0.10493750000000013	0.5	-1
NDUFAB1	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.29487000000000024	No data	-0.5523441809156096	No data	-1	No data	No data	0	0.5	-1
NDUFB1	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7461665747380033	No data	-1	No data	No data	No data	-1	-1
NDUFA11	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.8261445118587976	-0.022023425318627998	0	No data	No data	No data	-1	-1
NDUFS8	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5	No data	-0.32586872586872584	-0.7183575696040686	0	No data	No data	No data	-1	-1
NDUFB4	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.28803088803088794	No data	0	No data	No data	No data	0.5	-1
NDUFB6	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.9526751241036955	No data	0	No data	No data	No data	-1	-1
MT-ND3	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFA7	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.5575200000000002	No data	0.9178157749586322	-0.4025292816482848	0	No data	No data	No data	-1	-1
NDUFA9	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.31417539988968557	-0.7183575696040686	0	No data	No data	No data	-1	-1
NDUFB11	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	No data	0.5	-1
NDUFB3	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6542746828461115	-0.022023425318627998	-1	No data	No data	No data	0.5	-1
NDUFB10	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.040699999999999646	No data	0.7256480970766686	No data	-1	No data	No data	No data	0.75	-1
NDUFAF3	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.02173999999999978	No data	0.41434087148372867	No data	0	No data	No data	No data	0.5	-1
NDUFAF4	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.01147269718698285	No data	0	No data	No data	No data	-1	-1
NDUFA1	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	No data	-0.8508722250290404	0	No data	No data	No data	-1	-1
NDUFB7	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.12409000000000034	No data	0.976061776061776	0	0	No data	No data	No data	-1	-1
NDUFV3	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6549365692222835	-0.05373224667943238	0	No data	No data	No data	0.5	-1
NDUFC1	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7186982901268615	No data	0	No data	No data	No data	0.75	-1
NDUFA3	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.047619999999999864	No data	0.6597904026475454	No data	0	No data	No data	No data	0.5	-1
MT-ND2	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	0	0.5	-1
NDUFB5	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7247655819084391	-0.7970037908026695	0	No data	No data	No data	-1	-1
NDUFA5	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.13793000000000005	No data	0.6111417539988968	No data	0	No data	No data	No data	0.5	-1
NDUFC2	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.006839492553778248	0	0	No data	No data	No data	-1	-1
NDUFB8	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05914000000000001	No data	-0.05350248207391062	-0.4870861386104308	0	No data	No data	No data	-1	-1
NDUFAF1	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.22095973524544954	No data	-1	No data	No data	No data	-1	-1
NDUFS6	0.32748881567894406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7108659680088252	-0.9267852223592232	0	No data	No data	No data	0.5	-1
GABRQ	0.32670859154127635	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.1094275435700918	No data	No data	1	1	0	1	1	0	0	No data	No data	No data	0	No data	No data	0	0.75	0.5
GABRE	0.3255664871292299	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.07185404288437355	No data	No data	1	1	0	1	0	0	0	No data	No data	-0.022023425318627998	0	No data	No data	0	0.5	0
GABRD	0.32493963863125636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.051231679272059336	No data	No data	1	0	0	1	1	0	0.6017699999999998	No data	-0.3085493656922228	-0.6916985181451942	0	No data	No data	0	1	0.5
GABRP	0.32375195270379875	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	0	0	0.636365	No data	0.5623827909542196	0	0	No data	No data	0	0.5	-1
GRIA3	0.32225149294047967	No data	0.1899783742536316	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47861833392169206	No data	No data	No data	No data	No data	No data	0.17848389809628493	No data	No data	1	1	0	1	1	0	0.94407	No data	No data	-0.28291276347888056	0	-1	No data	-0.30369250000000003	0.5	0
OXTR	0.31831595505317645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.49088459459796147	No data	No data	No data	No data	No data	No data	0.6451317335870506	0.020897733030977066	No data	1	1	0	1	1	0	0.60154	1	0.48703805846662984	-0.2764653031355166	0	No data	No data	0	1	0.5
DRD5	0.309670309523351	No data	No data	0.19453785523571876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.21607123145141383	No data	No data	1	1	0	1	1	0	0.1404600000000002	No data	0.8822945394373967	-0.8359089172012804	0	No data	No data	0	0.75	0.5
HTR1B	0.30640949206432294	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.7260406778706016	No data	No data	1	1	0	1	1	0	0.6025649999999999	No data	-0.4107004964147821	-0.6837580055105471	0	-1	No data	0	0.5	0.5
CHRNB2	0.3059572898210762	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48422928704862783	No data	No data	No data	No data	No data	No data	0.13750212554312846	No data	0.31983239262347385	1	1	0	1	1	1	0.32271	No data	0.2597904026475455	-0.8695653734728239	0	-1	No data	-0.06374499999999994	0.75	0.5
HTR6	0.30592657862496286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4765333104945093	No data	No data	No data	No data	No data	No data	0.5338536277905912	No data	No data	1	1	0	1	1	0	0.3977249999999998	No data	0.6153337010479867	0	0	-1	No data	0	1	1
ADRA2A	0.30552781146554975	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.6622475739491495	No data	No data	1	1	0	1	1	0	0.6236550000000001	0	0.8382790954219526	-0.7859962956693595	0	-1	No data	0	0.5	0
CHRNA4	0.30502916831404964	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48422928704862783	No data	No data	No data	No data	No data	No data	0.3504106603421438	No data	No data	1	1	0	1	1	0	0.2025500000000001	0	-0.23210148924434637	-0.726754617392977	0	-1	No data	0	0.5	0.5
HTR4	0.30468644489290536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.6693550426572874	No data	No data	1	1	0	1	1	0	0.39433000000000007	0	-0.4482073910645339	-0.6442349640791711	0	-1	No data	0	0.75	0.5
ADRA2C	0.3037531366702901	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.6038634683163419	No data	No data	1	1	0	1	1	0	0.5995649999999998	0	0.258246001103144	-0.05373224667943238	0	-1	No data	0	0.5	0
GRIA4	0.3029900142918046	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47861833392169206	No data	No data	No data	No data	No data	No data	0.24120691881210596	No data	0.2883415773071919	1	0	0	1	1	0	0.9279400000000002	No data	-0.7810259238830668	-0.33945211452023866	0	No data	No data	-0.2876950000000001	0.75	0.5
HTR2B	0.29815321861340494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4878714883442847	No data	No data	No data	No data	No data	No data	0.051358331521561745	No data	No data	1	0	0	1	1	0	0.158005	1	0.061665747380033054	-0.9028171424706535	0	-1	No data	0	0.5	0
SV2A	0.2979318545380015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4732572389740467	No data	No data	No data	No data	No data	No data	0.33636077702276496	No data	No data	1	0	0	0	0	0	0.9460900000000002	1	-0.7624931053502482	-0.746531226203227	0	No data	No data	-0.06334250000000008	0.5	0
GRIA2	0.29748021975985334	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.47861833392169206	No data	No data	No data	No data	No data	No data	0.21428077974937523	No data	No data	1	1	0	1	1	1	0.988675	No data	-0.9804743519029233	-0.9091203828943991	0	No data	No data	-0.27803000000000005	0.75	0
PTGS1	0.29735667603190097	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.663621092980436	No data	No data	1	0	0	1	1	0	0.4741250000000001	1	-0.253392167677882	-0.9396768567376201	0	-1	No data	-0.040067499999999964	0.5	0
HTR3B	0.29727586473792533	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48179756385818134	No data	No data	No data	No data	No data	No data	0.14397321114437214	No data	No data	1	1	0	1	1	0	0	No data	0.4046332046332046	0	0	-1	No data	0	0.5	1
PTGS2	0.2957381370442537	0.0476626130439448	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.22920544682025	No data	No data	1	0	0	1	1	0	0.3377499999999998	0	-0.8618863761720905	-0.9746906083086682	0	-1	No data	-0.027317500000000015	0.5	0
HTR3C	0.2947474765570636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48179756385818134	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	1	1	0	No data	No data	0.34252619966905673	No data	0	No data	No data	-0.35123	1	1
HTR3E	0.2947474765570636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48179756385818134	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	1	0	1	1	0	No data	No data	0.27733039161610584	No data	0	No data	No data	-0.31469249999999993	No data	No data
HTR3D	0.2947474765570636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48179756385818134	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	1	1	0	No data	No data	0.4907887479316051	No data	0	No data	No data	-0.02227750000000004	No data	No data
DRD1	0.29291104899664494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.40180582508618523	No data	0.26001200213849035	1	1	0	1	1	0	0.5515700000000002	No data	-0.9222283507997794	-0.8082857508580255	0	-1	No data	0	0.75	0.5
HTR1F	0.2914240332493752	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.2330418407062023	No data	No data	1	1	0	1	1	0	0.7131149999999998	0	0.07479316050744633	0	0	No data	No data	0	0.5	0.5
MAOB	0.29035125382721416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43315069329828	No data	No data	No data	No data	No data	No data	0.7609496273871693	No data	0.2883415773071919	1	0	0	1	1	1	0.4326900000000002	0	No data	-0.20740786302009984	0	-1	No data	-0.3076924999999999	0.5	0
CACNA1B	0.29008766489064636	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4732572389740467	No data	No data	No data	No data	No data	No data	0.07829885029779533	No data	No data	1	0	0	1	1	0	0.600255	No data	-0.7665747380033094	-0.8993272933927249	0	No data	No data	-0.09897500000000008	1	0.5
HTR5A	0.2900766749084502	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.18144517845974203	0.016358892776968673	No data	1	1	0	1	1	0	0.3977600000000002	0	0.38400441257584106	0	0	-1	No data	0	1	1
HTR7	0.2898121922159964	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.18001471854982337	No data	No data	1	1	0	1	1	0	0.3528199999999998	1	-0.37451737451737455	-0.2024466188616067	0	-1	No data	0	0.75	0.5
ADRA2B	0.2881526604325251	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.09063149194486737	No data	No data	1	0	0	1	1	0	0.1666649999999997	1	0.7192498621070049	-0.8410205508349435	0	-1	No data	0	-1	0
HTR1D	0.2864192543271066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	0.06839221473130737	No data	No data	1	1	0	1	1	0	No data	1	0.40176503033645883	No data	0	No data	No data	0	0.75	0.5
HTR1E	0.2843403676445051	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46771831392914076	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	No data	No data	0.6118036403750688	No data	0	No data	No data	0	0.5	0.5
VDR	0.282991453410543	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	0.19102708465598162	No data	No data	1	0	0	1	1	1	0.4028100000000002	0	-0.4177606177606178	-0.959527199762138	0	-1	No data	0	1	0
GRIK1	0.27903142811722825	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.13668359950349565	No data	0.607930797611621	1	1	0	1	1	1	0.7997900000000001	0	-0.2765581908439051	0	0	No data	No data	-0.35985249999999985	0.75	0.5
SLC6A1	0.27886799089870645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.6633022277741496	No data	No data	1	1	0	1	1	0	0.8998350000000002	0	-0.9792608935466078	-0.3361793625097892	0	-1	No data	0	0.75	0
GRIK2	0.27496776681398943	0.09126939571686919	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.17694854983093597	No data	No data	1	1	0	1	1	0	0.9504399999999997	No data	-0.7120794263651407	-0.3007180760118758	0	No data	No data	-0.47136500000000014	1	0.5
CA2	0.27165390235611775	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	0.122004271679559	No data	No data	1	1	0	1	1	1	0.0576900000000002	0	0.6788747931605075	-0.3154683908129566	0	No data	No data	-0.009614999999999974	0.5	0
